lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option
2062sbc12_anaranjado_sm,Size,2062SBC12 ANARANJADO SM,active,Maaji,,,
2062sbc12_anaranjado_md,Size,2062SBC12 ANARANJADO MD,active,Maaji,,,
2062sbc12_anaranjado_lg,Size,2062SBC12 ANARANJADO LG,active,Maaji,,,
2062scc12_anaranjado_sm,Size,2062SCC12 ANARANJADO SM,active,Maaji,,,
2062scc12_anaranjado_md,Size,2062SCC12 ANARANJADO MD,active,Maaji,,,
2062scc12_anaranjado_lg,Size,2062SCC12 ANARANJADO LG,active,Maaji,,,
2168sbc02_anaranjado_sm,Size,2168SBC02 ANARANJADO SM,active,Maaji,,,
2168sbc02_anaranjado_md,Size,2168SBC02 ANARANJADO MD,active,Maaji,,,
2168sbc02_anaranjado_lg,Size,2168SBC02 ANARANJADO LG,active,Maaji,,,
2168sdc02_anaranjado_sm,Size,2168SDC02 ANARANJADO SM,active,Maaji,,,
2168sdc02_anaranjado_md,Size,2168SDC02 ANARANJADO MD,active,Maaji,,,
2168sdc02_anaranjado_lg,Size,2168SDC02 ANARANJADO LG,active,Maaji,,,
3008scc02_cafe_sm,Size,3008SCC02 CAFE SM,active,Maaji,,,
3008scc02_cafe_md,Size,3008SCC02 CAFE MD,active,Maaji,,,
3008scc02_cafe_lg,Size,3008SCC02 CAFE LG,active,Maaji,,,
2187ssf01_anaranjado_sm,Size,2187SSF01 ANARANJADO SM,active,Maaji,,,
2187ssf01_anaranjado_md,Size,2187SSF01 ANARANJADO MD,active,Maaji,,,
2187ssf01_anaranjado_lg,Size,2187SSF01 ANARANJADO LG,active,Maaji,,,
2135ssf03_rojo_sm,Size,2135SSF03 ROJO SM,active,Maaji,,,
2135ssf03_rojo_md,Size,2135SSF03 ROJO MD,active,Maaji,,,
2135ssf03_rojo_lg,Size,2135SSF03 ROJO LG,active,Maaji,,,
2135ssf03_rojo_xl,Size,2135SSF03 ROJO XL,active,Maaji,,,
