lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option
9086KST02_green_4_6k,Size,9086KST02_green_4_6k,active,Maaji,,7702781037697,
9086KST02_green_8_10k,Size,9086KST02_green_8_10k,active,Maaji,,7702781037703,
9086KST02_green_12_14k,Size,9086KST02_green_12_14k,active,Maaji,,7702781037710,
9086KST02_green_16_18k,Size,9086KST02_green_16_18k,active,Maaji,,7702781037727,
9086KST03_blue_2_3k,Size,9086KST03_blue_2_3k,active,Maaji,,7702781037734,
9086KST03_blue_4_6k,Size,9086KST03_blue_4_6k,active,Maaji,,7702781037741,
9086KST03_blue_8_10k,Size,9086KST03_blue_8_10k,active,Maaji,,7702781037758,
9086KST03_blue_12_14k,Size,9086KST03_blue_12_14k,active,Maaji,,7702781037765,
9086KST03_blue_16_18k,Size,9086KST03_blue_16_18k,active,Maaji,,7702781037772,
9088KST02_red_2_3k,Size,9088KST02_red_2_3k,active,Maaji,,7702781038083,
9088KST02_red_4_6k,Size,9088KST02_red_4_6k,active,Maaji,,7702781038090,
9088KST02_red_8_10k,Size,9088KST02_red_8_10k,active,Maaji,,7702781038106,
9088KST02_red_12_14k,Size,9088KST02_red_12_14k,active,Maaji,,7702781038113,
9088KST02_red_16_18K,Size,9088KST02_red_16_18K,active,Maaji,,7702781038120,
9088KST03_blue_2_3k,Size,9088KST03_blue_2_3k,active,Maaji,,7702781038182,
9088KST03_blue_4_6k,Size,9088KST03_blue_4_6k,active,Maaji,,7702781038199,
9088KST03_blue_8_10k,Size,9088KST03_blue_8_10k,active,Maaji,,7702781038205,
9088KST03_blue_12_14k,Size,9088KST03_blue_12_14k,active,Maaji,,7702781038212,
9088KST03_blue_16_18k,Size,9088KST03_blue_16_18k,active,Maaji,,7702781038229,
3083KKB03_red_2k,Size,3083KKB03_red_2k,active,Maaji,,7702781040925,
3083KKB03_red_4k,Size,3083KKB03_red_4k,active,Maaji,,7702781040932,
3083KKB03_red_6k,Size,3083KKB03_red_6k,active,Maaji,,7702781040949,
3083KKB03_red_8k,Size,3083KKB03_red_8k,active,Maaji,,7702781040956,
3083KKB03_red_10k,Size,3083KKB03_red_10k,active,Maaji,,7702781040963,
3083KKB03_red_12k,Size,3083KKB03_red_12k,active,Maaji,,7702781040970,
3083KKB03_red_14k,Size,3083KKB03_red_14k,active,Maaji,,7702781040987,
3083KKB03_red_16k,Size,3083KKB03_red_16k,active,Maaji,,7702781040994,
3090KKB02_red_2k,Size,3090KKB02_red_2k,active,Maaji,,7702781041007,
3090KKB02_red_4k,Size,3090KKB02_red_4k,active,Maaji,,7702781041014,
3090KKB02_red_6k,Size,3090KKB02_red_6k,active,Maaji,,7702781041021,
3090KKB02_red_8k,Size,3090KKB02_red_8k,active,Maaji,,7702781041038,
3090KKB02_red_10k,Size,3090KKB02_red_10k,active,Maaji,,7702781041045,
3090KKB02_red_12k,Size,3090KKB02_red_12k,active,Maaji,,7702781041052,
3090KKB02_red_14k,Size,3090KKB02_red_14k,active,Maaji,,7702781041069,
3090KKB02_red_16k,Size,3090KKB02_red_16k,active,Maaji,,7702781041076,
3080KKB03_blue_2k,Size,3080KKB03_blue_2k,active,Maaji,,7702781042509,
3080KKB03_blue_4k,Size,3080KKB03_blue_4k,active,Maaji,,7702781042516,
3080KKB03_blue_6k,Size,3080KKB03_blue_6k,active,Maaji,,7702781042523,
3080KKB03_blue_8k,Size,3080KKB03_blue_8k,active,Maaji,,7702781042530,
3080KKB03_blue_10k,Size,3080KKB03_blue_10k,active,Maaji,,7702781042547,
3080KKB03_blue_12k,Size,3080KKB03_blue_12k,active,Maaji,,7702781042554,
3080KKB03_blue_14k,Size,3080KKB03_blue_14k,active,Maaji,,7702781042561,
3080KKB03_blue_16k,Size,3080KKB03_blue_16k,active,Maaji,,7702781042578,
3094KKO01_red_2k,Size,3094KKO01_red_2k,active,Maaji,,7702781040765,
3094KKO01_red_4k,Size,3094KKO01_red_4k,active,Maaji,,7702781040772,
3094KKO01_red_6k,Size,3094KKO01_red_6k,active,Maaji,,7702781040789,
3094KKO01_red_8k,Size,3094KKO01_red_8k,active,Maaji,,7702781040796,
3094KKO01_red_10k,Size,3094KKO01_red_10k,active,Maaji,,7702781040802,
3094KKO01_red_12k,Size,3094KKO01_red_12k,active,Maaji,,7702781040819,
3094KKO01_red_14k,Size,3094KKO01_red_14k,active,Maaji,,7702781040826,
3094KKO01_red_16k,Size,3094KKO01_red_16k,active,Maaji,,7702781040833,
3102KKB01_red_2k,Size,3102KKB01_red_2k,active,Maaji,,7702781040840,
3102KKB01_red_4k,Size,3102KKB01_red_4k,active,Maaji,,7702781040857,
3102KKB01_red_6k,Size,3102KKB01_red_6k,active,Maaji,,7702781040864,
3102KKB01_red_8k,Size,3102KKB01_red_8k,active,Maaji,,7702781040871,
3102KKB01_red_10k,Size,3102KKB01_red_10k,active,Maaji,,7702781040888,
3102KKB01_red_12k,Size,3102KKB01_red_12k,active,Maaji,,7702781040895,
3102KKB01_red_14k,Size,3102KKB01_red_14k,active,Maaji,,7702781040901,
3102KKB01_red_16k,Size,3102KKB01_red_16k,active,Maaji,,7702781040918,
3095KKS01_red_2k,Size,3095KKS01_red_2k,active,Maaji,,7702781043322,
3095KKS01_red_4k,Size,3095KKS01_red_4k,active,Maaji,,7702781043339,
3095KKS01_red_6k,Size,3095KKS01_red_6k,active,Maaji,,7702781043346,
3095KKS01_red_8k,Size,3095KKS01_red_8k,active,Maaji,,7702781043353,
3095KKS01_red_10k,Size,3095KKS01_red_10k,active,Maaji,,7702781043360,
3095KKS01_red_12k,Size,3095KKS01_red_12k,active,Maaji,,7702781043377,
3095KKS01_red_14k,Size,3095KKS01_red_14k,active,Maaji,,7702781043384,
3095KKS01_red_16k,Size,3095KKS01_red_16k,active,Maaji,,7702781043391,
1689KKC02_pink_2k,Size,1689KKC02_pink_2k,active,Maaji,,7702781033583,
1689KKC02_pink_4k,Size,1689KKC02_pink_4k,active,Maaji,,7702781033590,
1689KKC02_pink_6k,Size,1689KKC02_pink_6k,active,Maaji,,7702781033606,
1689KKC02_pink_8k,Size,1689KKC02_pink_8k,active,Maaji,,7702781033613,
1689KKC02_pink_10k,Size,1689KKC02_pink_10k,active,Maaji,,7702781033620,
1689KKC02_pink_12k,Size,1689KKC02_pink_12k,active,Maaji,,7702781033637,
1689KKC02_pink_14k,Size,1689KKC02_pink_14k,active,Maaji,,7702781033644,
1689KKC02_pink_16k,Size,1689KKC02_pink_16k,active,Maaji,,7702781033651,
1692KKC02_pink_2k,Size,1692KKC02_pink_2k,active,Maaji,,7702781034443,
1692KKC02_pink_4k,Size,1692KKC02_pink_4k,active,Maaji,,7702781034450,
1692KKC02_pink_6k,Size,1692KKC02_pink_6k,active,Maaji,,7702781034467,
1692KKC02_pink_8k,Size,1692KKC02_pink_8k,active,Maaji,,7702781034474,
1692KKC02_pink_10k,Size,1692KKC02_pink_10k,active,Maaji,,7702781034481,
1692KKC02_pink_12k,Size,1692KKC02_pink_12k,active,Maaji,,7702781034498,
1692KKC02_pink_14k,Size,1692KKC02_pink_14k,active,Maaji,,7702781034504,
1692KKC02_pink_16k,Size,1692KKC02_pink_16k,active,Maaji,,7702781034511,
3101KKB01_black_2k,Size,3101KKB01_black_2k,active,Maaji,,7702781041526,
3101KKB01_black_4k,Size,3101KKB01_black_4k,active,Maaji,,7702781041533,
3101KKB01_black_6k,Size,3101KKB01_black_6k,active,Maaji,,7702781041540,
3101KKB01_black_8k,Size,3101KKB01_black_8k,active,Maaji,,7702781041557,
3101KKB01_black_10k,Size,3101KKB01_black_10k,active,Maaji,,7702781041564,
3101KKB01_black_12k,Size,3101KKB01_black_12k,active,Maaji,,7702781041571,
3101KKB01_black_14k,Size,3101KKB01_black_14k,active,Maaji,,7702781041588,
3101KKB01_black_16k,Size,3101KKB01_black_16k,active,Maaji,,7702781041595,
3096KKB01_black_2k,Size,3096KKB01_black_2k,active,Maaji,,7702781041700,
3096KKB01_black_4k,Size,3096KKB01_black_4k,active,Maaji,,7702781041717,
3096KKB01_black_6k,Size,3096KKB01_black_6k,active,Maaji,,7702781041724,
3096KKB01_black_8k,Size,3096KKB01_black_8k,active,Maaji,,7702781041731,
3096KKB01_black_10k,Size,3096KKB01_black_10k,active,Maaji,,7702781041748,
3096KKB01_black_12k,Size,3096KKB01_black_12k,active,Maaji,,7702781041755,
3096KKB01_black_14k,Size,3096KKB01_black_14k,active,Maaji,,7702781041762,
3096KKB01_black_16k,Size,3096KKB01_black_16k,active,Maaji,,7702781041779,
3088KKB02_black_2k,Size,3088KKB02_black_2k,active,Maaji,,7702781041083,
3088KKB02_black_4k,Size,3088KKB02_black_4k,active,Maaji,,7702781041090,
3088KKB02_black_6k,Size,3088KKB02_black_6k,active,Maaji,,7702781041106,
3088KKB02_black_8k,Size,3088KKB02_black_8k,active,Maaji,,7702781041113,
3088KKB02_black_10k,Size,3088KKB02_black_10k,active,Maaji,,7702781041120,
3088KKB02_black_12k,Size,3088KKB02_black_12k,active,Maaji,,7702781041137,
3088KKB02_black_14k,Size,3088KKB02_black_14k,active,Maaji,,7702781041144,
3088KKB02_black_16k,Size,3088KKB02_black_16k,active,Maaji,,7702781041151,
3097KKR01_black_2k,Size,3097KKR01_black_2k,active,Maaji,,7702781041243,
3097KKR01_black_4k,Size,3097KKR01_black_4k,active,Maaji,,7702781041250,
3097KKR01_black_6k,Size,3097KKR01_black_6k,active,Maaji,,7702781041267,
3097KKR01_black_8k,Size,3097KKR01_black_8k,active,Maaji,,7702781041274,
3097KKR01_black_10k,Size,3097KKR01_black_10k,active,Maaji,,7702781041281,
3097KKR01_black_12k,Size,3097KKR01_black_12k,active,Maaji,,7702781041298,
3097KKR01_black_14k,Size,3097KKR01_black_14k,active,Maaji,,7702781041304,
3097KKR01_black_16k,Size,3097KKR01_black_16k,active,Maaji,,7702781041311,
3091KKO02_black_2k,Size,3091KKO02_black_2k,active,Maaji,,7702781041168,
3091KKO02_black_4k,Size,3091KKO02_black_4k,active,Maaji,,7702781041175,
3091KKO02_black_6k,Size,3091KKO02_black_6k,active,Maaji,,7702781041182,
3091KKO02_black_8k,Size,3091KKO02_black_8k,active,Maaji,,7702781041199,
3091KKO02_black_10k,Size,3091KKO02_black_10k,active,Maaji,,7702781041205,
3091KKO02_black_12k,Size,3091KKO02_black_12k,active,Maaji,,7702781041212,
3091KKO02_black_14k,Size,3091KKO02_black_14k,active,Maaji,,7702781041229,
3091KKO02_black_16k,Size,3091KKO02_black_16k,active,Maaji,,7702781041236,
1688KKC03_blue_2k,Size,1688KKC03_blue_2k,active,Maaji,,7702781034115,
1688KKC03_blue_4k,Size,1688KKC03_blue_4k,active,Maaji,,7702781034122,
1688KKC03_blue_6k,Size,1688KKC03_blue_6k,active,Maaji,,7702781034139,
1688KKC03_blue_8k,Size,1688KKC03_blue_8k,active,Maaji,,7702781034146,
1688KKC03_blue_10k,Size,1688KKC03_blue_10k,active,Maaji,,7702781034153,
1688KKC03_blue_12k,Size,1688KKC03_blue_12k,active,Maaji,,7702781034160,
1688KKC03_blue_14k,Size,1688KKC03_blue_14k,active,Maaji,,7702781034177,
1688KKC03_blue_16k,Size,1688KKC03_blue_16k,active,Maaji,,7702781034184,
1694KKC02_blue_2k,Size,1694KKC02_blue_2k,active,Maaji,,7702781038335,
1694KKC02_blue_4k,Size,1694KKC02_blue_4k,active,Maaji,,7702781038342,
1694KKC02_blue_6k,Size,1694KKC02_blue_6k,active,Maaji,,7702781038359,
1694KKC02_blue_8k,Size,1694KKC02_blue_8k,active,Maaji,,7702781038366,
1694KKC02_blue_10k,Size,1694KKC02_blue_10k,active,Maaji,,7702781038373,
1694KKC02_blue_12k,Size,1694KKC02_blue_12k,active,Maaji,,7702781038380,
1694KKC02_blue_14k,Size,1694KKC02_blue_14k,active,Maaji,,7702781038397,
1694KKC02_blue_16k,Size,1694KKC02_blue_16k,active,Maaji,,7702781038403,
3081KKB02_blue_2k,Size,3081KKB02_blue_2k,active,Maaji,,7702781042189,
3081KKB02_blue_4k,Size,3081KKB02_blue_4k,active,Maaji,,7702781042196,
3081KKB02_blue_6k,Size,3081KKB02_blue_6k,active,Maaji,,7702781042202,
3081KKB02_blue_8k,Size,3081KKB02_blue_8k,active,Maaji,,7702781042219,
3081KKB02_blue_10k,Size,3081KKB02_blue_10k,active,Maaji,,7702781042226,
3081KKB02_blue_12k,Size,3081KKB02_blue_12k,active,Maaji,,7702781042233,
3081KKB02_blue_14k,Size,3081KKB02_blue_14k,active,Maaji,,7702781042240,
3081KKB02_blue_16k,Size,3081KKB02_blue_16k,active,Maaji,,7702781042257,
3053KKB02_blue_2k,Size,3053KKB02_blue_2k,active,Maaji,,7702781042424,
3053KKB02_blue_4k,Size,3053KKB02_blue_4k,active,Maaji,,7702781042431,
3053KKB02_blue_6k,Size,3053KKB02_blue_6k,active,Maaji,,7702781042448,
3053KKB02_blue_8k,Size,3053KKB02_blue_8k,active,Maaji,,7702781042455,
3053KKB02_blue_10k,Size,3053KKB02_blue_10k,active,Maaji,,7702781042462,
3053KKB02_blue_12k,Size,3053KKB02_blue_12k,active,Maaji,,7702781042479,
3053KKB02_blue_14k,Size,3053KKB02_blue_14k,active,Maaji,,7702781042486,
3053KKB02_blue_16k,Size,3053KKB02_blue_16k,active,Maaji,,7702781042493,
3051KKB04_blue_2k,Size,3051KKB04_blue_2k,active,Maaji,,7702781042349,
3051KKB04_blue_4k,Size,3051KKB04_blue_4k,active,Maaji,,7702781042356,
3051KKB04_blue_6k,Size,3051KKB04_blue_6k,active,Maaji,,7702781042363,
3051KKB04_blue_8k,Size,3051KKB04_blue_8k,active,Maaji,,7702781042370,
3051KKB04_blue_10k,Size,3051KKB04_blue_10k,active,Maaji,,7702781042387,
3051KKB04_blue_12k,Size,3051KKB04_blue_12k,active,Maaji,,7702781042394,
3051KKB04_blue_14k,Size,3051KKB04_blue_14k,active,Maaji,,7702781042400,
3051KKB04_blue_16k,Size,3051KKB04_blue_16k,active,Maaji,,7702781042417,
3084KKO02_blue_2k,Size,3084KKO02_blue_2k,active,Maaji,,7702781043063,
3084KKO02_blue_4k,Size,3084KKO02_blue_4k,active,Maaji,,7702781043070,
3084KKO02_blue_6k,Size,3084KKO02_blue_6k,active,Maaji,,7702781043087,
3084KKO02_blue_8k,Size,3084KKO02_blue_8k,active,Maaji,,7702781043094,
3084KKO02_blue_10k,Size,3084KKO02_blue_10k,active,Maaji,,7702781043100,
3084KKO02_blue_12k,Size,3084KKO02_blue_12k,active,Maaji,,7702781043117,
3084KKO02_blue_14k,Size,3084KKO02_blue_14k,active,Maaji,,7702781043124,
3084KKO02_blue_16k,Size,3084KKO02_blue_16k,active,Maaji,,7702781043131,
3098KKR01_blue_2k,Size,3098KKR01_blue_2k,active,Maaji,,7702781042585,
3098KKR01_blue_4k,Size,3098KKR01_blue_4k,active,Maaji,,7702781042592,
3098KKR01_blue_6k,Size,3098KKR01_blue_6k,active,Maaji,,7702781042608,
3098KKR01_blue_8k,Size,3098KKR01_blue_8k,active,Maaji,,7702781042615,
3098KKR01_blue_10k,Size,3098KKR01_blue_10k,active,Maaji,,7702781042622,
3098KKR01_blue_12k,Size,3098KKR01_blue_12k,active,Maaji,,7702781042639,
3098KKR01_blue_14k,Size,3098KKR01_blue_14k,active,Maaji,,7702781042646,
3098KKR01_blue_16k,Size,3098KKR01_blue_16k,active,Maaji,,7702781042653,
1690KKC02_blue_2k,Size,1690KKC02_blue_2k,active,Maaji,,7702781034771,
1690KKC02_blue_4k,Size,1690KKC02_blue_4k,active,Maaji,,7702781034788,
1690KKC02_blue_6k,Size,1690KKC02_blue_6k,active,Maaji,,7702781034795,
1690KKC02_blue_8k,Size,1690KKC02_blue_8k,active,Maaji,,7702781034801,
1690KKC02_blue_10k,Size,1690KKC02_blue_10k,active,Maaji,,7702781034818,
1690KKC02_blue_12k,Size,1690KKC02_blue_12k,active,Maaji,,7702781034825,
1690KKC02_blue_14k,Size,1690KKC02_blue_14k,active,Maaji,,7702781034832,
1690KKC02_blue_16k,Size,1690KKC02_blue_16k,active,Maaji,,7702781034849,
1693KKC02_blue_2k,Size,1693KKC02_blue_2k,active,Maaji,,7702781032326,
1693KKC02_blue_4k,Size,1693KKC02_blue_4k,active,Maaji,,7702781032333,
1693KKC02_blue_6k,Size,1693KKC02_blue_6k,active,Maaji,,7702781032340,
1693KKC02_blue_8k,Size,1693KKC02_blue_8k,active,Maaji,,7702781032357,
1693KKC02_blue_10k,Size,1693KKC02_blue_10k,active,Maaji,,7702781032364,
1693KKC02_blue_12k,Size,1693KKC02_blue_12k,active,Maaji,,7702781032371,
1693KKC02_blue_14k,Size,1693KKC02_blue_14k,active,Maaji,,7702781032388,
1693KKC02_blue_16k,Size,1693KKC02_blue_16k,active,Maaji,,7702781032395,
3100KKB01_orange_2k,Size,3100KKB01_orange_2k,active,Maaji,,7702781042905,
3100KKB01_orange_4k,Size,3100KKB01_orange_4k,active,Maaji,,7702781042912,
3100KKB01_orange_6k,Size,3100KKB01_orange_6k,active,Maaji,,7702781042929,
3100KKB01_orange_8k,Size,3100KKB01_orange_8k,active,Maaji,,7702781042936,
3100KKB01_orange_10k,Size,3100KKB01_orange_10k,active,Maaji,,7702781042943,
3100KKB01_orange_12k,Size,3100KKB01_orange_12k,active,Maaji,,7702781042950,
3100KKB01_orange_14k,Size,3100KKB01_orange_14k,active,Maaji,,7702781042967,
3100KKB01_orange_16k,Size,3100KKB01_orange_16k,active,Maaji,,7702781042974,
3066KKB03_orange_2k,Size,3066KKB03_orange_2k,active,Maaji,,7702781042820,
3066KKB03_orange_4k,Size,3066KKB03_orange_4k,active,Maaji,,7702781042837,
3066KKB03_orange_6k,Size,3066KKB03_orange_6k,active,Maaji,,7702781042844,
3066KKB03_orange_8k,Size,3066KKB03_orange_8k,active,Maaji,,7702781042851,
3066KKB03_orange_10k,Size,3066KKB03_orange_10k,active,Maaji,,7702781042868,
3066KKB03_orange_12k,Size,3066KKB03_orange_12k,active,Maaji,,7702781042875,
3066KKB03_orange_14k,Size,3066KKB03_orange_14k,active,Maaji,,7702781042882,
3066KKB03_orange_16k,Size,3066KKB03_orange_16k,active,Maaji,,7702781042899,
3101KKB02_orange_2k,Size,3101KKB02_orange_2k,active,Maaji,,7702781042745,
3101KKB02_orange_4k,Size,3101KKB02_orange_4k,active,Maaji,,7702781042752,
3101KKB02_orange_6k,Size,3101KKB02_orange_6k,active,Maaji,,7702781042769,
3101KKB02_orange_8k,Size,3101KKB02_orange_8k,active,Maaji,,7702781042776,
3101KKB02_orange_10k,Size,3101KKB02_orange_10k,active,Maaji,,7702781042783,
3101KKB02_orange_12k,Size,3101KKB02_orange_12k,active,Maaji,,7702781042790,
3101KKB02_orange_14k,Size,3101KKB02_orange_14k,active,Maaji,,7702781042806,
3101KKB02_orange_16k,Size,3101KKB02_orange_16k,active,Maaji,,7702781042813,
3099KKO01_orange_2k,Size,3099KKO01_orange_2k,active,Maaji,,7702781042660,
3099KKO01_orange_4k,Size,3099KKO01_orange_4k,active,Maaji,,7702781042677,
3099KKO01_orange_6k,Size,3099KKO01_orange_6k,active,Maaji,,7702781042684,
3099KKO01_orange_8k,Size,3099KKO01_orange_8k,active,Maaji,,7702781042691,
3099KKO01_orange_10k,Size,3099KKO01_orange_10k,active,Maaji,,7702781042707,
3099KKO01_orange_12k,Size,3099KKO01_orange_12k,active,Maaji,,7702781042714,
3099KKO01_orange_14k,Size,3099KKO01_orange_14k,active,Maaji,,7702781042721,
3099KKO01_orange_16k,Size,3099KKO01_orange_16k,active,Maaji,,7702781042738,
3085KKO02_orange_2k,Size,3085KKO02_orange_2k,active,Maaji,,7702781042981,
3085KKO02_orange_4k,Size,3085KKO02_orange_4k,active,Maaji,,7702781042998,
3085KKO02_orange_6k,Size,3085KKO02_orange_6k,active,Maaji,,7702781043001,
3085KKO02_orange_8k,Size,3085KKO02_orange_8k,active,Maaji,,7702781043018,
3085KKO02_orange_10k,Size,3085KKO02_orange_10k,active,Maaji,,7702781043025,
3085KKO02_orange_12k,Size,3085KKO02_orange_12k,active,Maaji,,7702781043032,
3085KKO02_orange_14k,Size,3085KKO02_orange_14k,active,Maaji,,7702781043049,
3085KKO02_orange_16k,Size,3085KKO02_orange_16k,active,Maaji,,7702781043056,
3103KKS01_orange_2k,Size,3103KKS01_orange_2k,active,Maaji,,7702781043247,
3103KKS01_orange_4k,Size,3103KKS01_orange_4k,active,Maaji,,7702781043254,
3103KKS01_orange_6k,Size,3103KKS01_orange_6k,active,Maaji,,7702781043261,
3103KKS01_orange_8k,Size,3103KKS01_orange_8k,active,Maaji,,7702781043278,
3103KKS01_orange_10k,Size,3103KKS01_orange_10k,active,Maaji,,7702781043285,
3103KKS01_orange_12k,Size,3103KKS01_orange_12k,active,Maaji,,7702781043292,
3103KKS01_orange_14k,Size,3103KKS01_orange_14k,active,Maaji,,7702781043308,
3103KKS01_orange_16k,Size,3103KKS01_orange_16k,active,Maaji,,7702781043315,
1691KKC02_purple_2k,Size,1691KKC02_purple_2k,active,Maaji,,7702781033255,
1691KKC02_purple_4k,Size,1691KKC02_purple_4k,active,Maaji,,7702781033262,
1691KKC02_purple_6k,Size,1691KKC02_purple_6k,active,Maaji,,7702781033279,
1691KKC02_purple_8k,Size,1691KKC02_purple_8k,active,Maaji,,7702781033286,
1691KKC02_purple_10k,Size,1691KKC02_purple_10k,active,Maaji,,7702781033293,
1691KKC02_purple_12k,Size,1691KKC02_purple_12k,active,Maaji,,7702781033309,
1691KKC02_purple_14k,Size,1691KKC02_purple_14k,active,Maaji,,7702781033316,
1691KKC02_purple_16k,Size,1691KKC02_purple_16k,active,Maaji,,7702781033323,
1695KKC01_purple_2k,Size,1695KKC01_purple_2k,active,Maaji,,7702781035051,
1695KKC01_purple_4k,Size,1695KKC01_purple_4k,active,Maaji,,7702781035068,
1695KKC01_purple_6k,Size,1695KKC01_purple_6k,active,Maaji,,7702781035075,
1695KKC01_purple_8k,Size,1695KKC01_purple_8k,active,Maaji,,7702781035082,
1695KKC01_purple_10k,Size,1695KKC01_purple_10k,active,Maaji,,7702781035099,
1695KKC01_purple_12k,Size,1695KKC01_purple_12k,active,Maaji,,7702781035105,
1695KKC01_purple_14k,Size,1695KKC01_purple_14k,active,Maaji,,7702781035112,
1695KKC01_purple_16k,Size,1695KKC01_purple_16k,active,Maaji,,7702781035129,
1891ASA01_gray_sm,Size,1891ASA01_gray_sm,active,Maaji,,7702781043575,
1891ASA01_gray_md,Size,1891ASA01_gray_md,active,Maaji,,7702781043582,
1891ASA01_gray_lg,Size,1891ASA01_gray_lg,active,Maaji,,7702781043599,
1863ALM03_gray_xs,Size,1863ALM03_gray_xs,active,Maaji,,7702781039363,
1863ALM03_gray_sm,Size,1863ALM03_gray_sm,active,Maaji,,7702781039370,
1863ALM03_gray_md,Size,1863ALM03_gray_md,active,Maaji,,7702781039387,
1863ALM03_gray_lg,Size,1863ALM03_gray_lg,active,Maaji,,7702781039394,
1832ASB02_beige_sm,Size,1832ASB02_beige_sm,active,Maaji,,7702781041991,
1832ASB02_beige_md,Size,1832ASB02_beige_md,active,Maaji,,7702781042004,
1832ASB02_beige_lg,Size,1832ASB02_beige_lg,active,Maaji,,7702781042011,
1886ASH02_gray_xs,Size,1886ASH02_gray_xs,active,Maaji,,7702781039714,
1886ASH02_gray_sm,Size,1886ASH02_gray_sm,active,Maaji,,7702781039721,
1886ASH02_gray_md,Size,1886ASH02_gray_md,active,Maaji,,7702781039738,
1886ASH02_gray_lg,Size,1886ASH02_gray_lg,active,Maaji,,7702781039745,
1760ASB05_beige_sm,Size,1760ASB05_beige_sm,active,Maaji,,7702781036096,
1760ASB05_beige_md,Size,1760ASB05_beige_md,active,Maaji,,7702781036102,
1760ASB05_beige_lg,Size,1760ASB05_beige_lg,active,Maaji,,7702781036119,
1887ASA01_gray_sm,Size,1887ASA01_gray_sm,active,Maaji,,7702781041793,
1887ASA01_gray_md,Size,1887ASA01_gray_md,active,Maaji,,7702781041809,
1887ASA01_gray_lg,Size,1887ASA01_gray_lg,active,Maaji,,7702781041816,
1872ABD01_beige_sm,Size,1872ABD01_beige_sm,active,Maaji,,7702781041946,
1872ABD01_beige_md,Size,1872ABD01_beige_md,active,Maaji,,7702781041953,
1872ABD01_beige_lg,Size,1872ABD01_beige_lg,active,Maaji,,7702781041960,
1886ASH01_white_xs,Size,1886ASH01_white_xs,active,Maaji,,7702781039660,
1886ASH01_white_sm,Size,1886ASH01_white_sm,active,Maaji,,7702781039677,
1886ASH01_white_md,Size,1886ASH01_white_md,active,Maaji,,7702781039684,
1886ASH01_white_lg,Size,1886ASH01_white_lg,active,Maaji,,7702781039691,
1785ALY04_gray_sm,Size,1785ALY04_gray_sm,active,Maaji,,7702781033873,
1785ALY04_gray_md,Size,1785ALY04_gray_md,active,Maaji,,7702781033880,
1785ALY04_gray_lg,Size,1785ALY04_gray_lg,active,Maaji,,7702781033897,
1769ALL05_black_xs,Size,1769ALL05_black_xs,active,Maaji,,7702781041373,
1769ALL05_black_sm,Size,1769ALL05_black_sm,active,Maaji,,7702781041380,
1769ALL05_black_md,Size,1769ALL05_black_md,active,Maaji,,7702781041397,
1769ALL05_black_lg,Size,1769ALL05_black_lg,active,Maaji,,7702781041403,
1882AST01_black_sm,Size,1882AST01_black_sm,active,Maaji,,7702781036140,
1882AST01_black_md,Size,1882AST01_black_md,active,Maaji,,7702781036157,
1882AST01_black_lg,Size,1882AST01_black_lg,active,Maaji,,7702781036164,
1786ALC07_gray_xs,Size,1786ALC07_gray_xs,active,Maaji,,7702781041656,
1786ALC07_gray_sm,Size,1786ALC07_gray_sm,active,Maaji,,7702781041663,
1786ALC07_gray_md,Size,1786ALC07_gray_md,active,Maaji,,7702781041670,
1786ALC07_gray_lg,Size,1786ALC07_gray_lg,active,Maaji,,7702781041687,
1779ASB04_black_sm,Size,1779ASB04_black_sm,active,Maaji,,7702781039820,
1779ASB04_black_md,Size,1779ASB04_black_md,active,Maaji,,7702781039837,
1779ASB04_black_lg,Size,1779ASB04_black_lg,active,Maaji,,7702781039844,
1883ATT03_gray_sm,Size,1883ATT03_gray_sm,active,Maaji,,7702781043476,
1883ATT03_gray_md,Size,1883ATT03_gray_md,active,Maaji,,7702781043483,
1883ATT03_gray_lg,Size,1883ATT03_gray_lg,active,Maaji,,7702781043490,
1876ASH01_blue_xs,Size,1876ASH01_blue_xs,active,Maaji,,7702781037031,
1876ASH01_blue_sm,Size,1876ASH01_blue_sm,active,Maaji,,7702781037048,
1876ASH01_blue_md,Size,1876ASH01_blue_md,active,Maaji,,7702781037055,
1876ASH01_blue_lg,Size,1876ASH01_blue_lg,active,Maaji,,7702781037062,
1879ASB01_blue_sm,Size,1879ASB01_blue_sm,active,Maaji,,7702781042097,
1879ASB01_blue_md,Size,1879ASB01_blue_md,active,Maaji,,7702781042103,
1879ASB01_blue_lg,Size,1879ASB01_blue_lg,active,Maaji,,7702781042110,
1823ALC05_blue_xs,Size,1823ALC05_blue_xs,active,Maaji,,7702781039066,
1823ALC05_blue_sm,Size,1823ALC05_blue_sm,active,Maaji,,7702781039073,
1823ALC05_blue_md,Size,1823ALC05_blue_md,active,Maaji,,7702781039080,
1823ALC05_blue_lg,Size,1823ALC05_blue_lg,active,Maaji,,7702781039097,
1875ASB01_black_sm,Size,1875ASB01_black_sm,active,Maaji,,7702781042042,
1875ASB01_black_md,Size,1875ASB01_black_md,active,Maaji,,7702781042059,
1875ASB01_black_lg,Size,1875ASB01_black_lg,active,Maaji,,7702781042066,
1827ASB03_blue_sm,Size,1827ASB03_blue_sm,active,Maaji,,7702781037192,
